ENBA,Enbridge Inc 6.375% Fixed-to-Floating Rate Subordinated Notes Series 2018-B due 2078,0,Canada,2018,24207,Energy,Natural Gas Distribution
ENFA,890 5th Avenue Partners Inc. Class A Common Stock,357604100,United States,2021,56652,Finance,Business Services
ENFAU,890 5th Avenue Partners Inc. Unit,0,United States,2021,73969,Finance,Business Services
ENFAW,890 5th Avenue Partners Inc. Warrant,0,United States,2021,243800,Finance,Business Services
ENG,ENGlobal Corporation Common Stock,116160463,United States,,476391,Consumer Services,Military/Government/Technical
ENJ,Entergy New Orleans LLC First Mortgage Bonds 5.0% Series due December 1 2052,0,United States,,1197,Public Utilities,Power Generation
ENNVU,ECP Environmental Growth Opportunities Corp. Unit,0,United States,2021,146178,Finance,Business Services
ENO,Entergy New Orleans LLC First Mortgage Bonds 5.50% Series due April 1 2066,0,United States,2016,8529,Public Utilities,Power Generation
ENOB,Enochian Biosciences Inc. Common Stock,154728618,United States,,233391,Health Care,Major Pharmaceuticals
ENPH,Enphase Energy Inc. Common Stock,20229105847,United States,2012,2502523,Technology,Semiconductors
ENR,Energizer Holdings Inc. Common Stock,3303492280,United States,2015,380157,Miscellaneous,Industrial Machinery/Components
ENR^A,Energizer Holdings Inc. 7.50% Series A Mandatory Convertible Preferred Stock,,United States,,7792,,
ENS,EnerSys Common Stock,3910128101,United States,2004,307511,Miscellaneous,Industrial Machinery/Components
ENSG,The Ensign Group Inc. Common Stock,5067553084,United States,2007,396911,Health Care,Hospital/Nursing Management
ENSV,Enservco Corporation Common Stock,19155508,United States,,788479,Energy,Oilfield Services/Equipment
ENTA,Enanta Pharmaceuticals Inc. Common Stock,969660926,United States,2013,83775,Health Care,Major Pharmaceuticals
ENTG,Entegris Inc. Common Stock,14714938336,United States,2000,578123,Consumer Non-Durables,Plastic Products
ENV,Envestnet Inc Common Stock,3919718357,United States,2010,396149,Miscellaneous,Business Services
ENVA,Enova International Inc. Common Stock,1304944385,United States,2014,300522,Finance,Finance: Consumer Services
ENVB,Enveric Biosciences Inc. Common Stock,54459037,United States,,653854,Technology,Semiconductors
ENVI,Environmental Impact Acquisition Corp. Class A Common Stock,0,United States,2021,59009,Finance,Business Services
ENVIU,Environmental Impact Acquisition Corp. Unit,0,United States,2021,14132,Finance,Business Services
ENVIW,Environmental Impact Acquisition Corp. Warrant,0,United States,2021,50188,Finance,Business Services
ENX,Eaton Vance New York Municipal Bond Fund Common Shares of Beneficial Interest $.01 par value,221586736,United States,2002,41578,,
ENZ,Enzo Biochem Inc. Common Stock ($0.01 Par Value),158671985,United States,,189900,Health Care,Medical Specialities
EOD,Wells Fargo Global Dividend Opportunity Fund,227777784,United States,2007,217603,,
EOG,EOG Resources Inc. Common Stock,42757954751,United States,,2612298,Energy,Oil & Gas Production
EOI,Eaton Vance Enhance Equity Income Fund Eaton Vance Enhanced Equity Income Fund Shares of Beneficial Interest,656709097,United States,2004,68070,,
EOLS,Evolus Inc. Common Stock,513866463,United States,2018,794772,Health Care,Major Pharmaceuticals
EOSE,Eos Energy Enterprises Inc. Class A Common Stock,948481052,United States,,1458408,Miscellaneous,Industrial Machinery/Components
EOSEW,Eos Energy Enterprises Inc. Warrant,0,United States,,20503,Miscellaneous,Industrial Machinery/Components
EOT,Eaton Vance Municipal Income Trust EATON VANCE NATIONAL MUNICIPAL OPPORTUNITIES TRUST,344398006,United States,2009,18614,,
EP^C,El Paso Corporation Preferred Stock,,United States,,2550,Public Utilities,Natural Gas Distribution
EPAC,Enerpac Tool Group Corp. Common Stock,1572214246,United States,,278107,Technology,Industrial Machinery/Components
EPAM,EPAM Systems Inc. Common Stock,21545385088,United States,2012,200580,Technology,EDP Services
EPAY,Bottomline Technologies Inc. Common Stock,2055604570,United States,1999,323950,Technology,Computer Software: Prepackaged Software
EPD,Enterprise Products Partners L.P. Common Stock,48780556815,United States,,4509187,Public Utilities,Natural Gas Distribution
EPHY,Epiphany Technology Acquisition Corp. Class A Common Stock,497835750,United States,2021,36817,Finance,Business Services
EPHYU,Epiphany Technology Acquisition Corp. Unit,0,United States,2021,24850,Finance,Business Services
EPHYW,Epiphany Technology Acquisition Corp. Warrant,0,United States,2021,22300,Finance,Business Services
EPIX,ESSA Pharma Inc. Common Stock,889691032,Canada,,191926,Health Care,Major Pharmaceuticals
EPM,Evolution Petroleum Corporation Inc. Common Stock,108844288,United States,,88380,Energy,Oil & Gas Production
EPR,EPR Properties Common Stock,3518518314,United States,1997,278035,Consumer Services,Real Estate Investment Trusts
EPR^C,EPR Properties 5.75% Series C Cumulative Convertible Preferred Shares,,United States,,2832,,
EPR^E,EPR Properties Series E Cumulative Conv Pfd Shs Ser E,,United States,,6907,,
EPR^G,EPR Properties 5.750% Series G Cumulative Redeemable Preferred Shares,,United States,,3730,,
EPRT,Essential Properties Realty Trust Inc. Common Stock,2472334287,United States,2018,681849,Consumer Services,Real Estate Investment Trusts
EPSN,Epsilon Energy Ltd. Common Share,94504048,United States,,5492,Energy,Oil & Gas Production
EPZM,Epizyme Inc. Common Stock,831584774,United States,2013,1779848,Health Care,Major Pharmaceuticals
EQ,Equillium Inc. Common Stock,191956185,United States,2018,320484,Health Care,Major Pharmaceuticals
EQBK,Equity Bancshares Inc. Class A Common Stock,405953085,United States,2015,29676,Finance,Major Banks
EQC,Equity Commonwealth Common Shares of Beneficial Interest,3452285696,United States,,1242516,Consumer Services,Real Estate Investment Trusts
EQC^D,Equity Commonwealth 6.50% Pfd Conv Shs Ser D,,United States,,17070,,
EQD,Equity Distribution Acquisition Corp. Class A Common Stock,510772500,United States,2020,105761,Finance,Business Services
EQH,Equitable Holdings Inc. Common Stock,14412217482,United States,2018,2333696,Finance,Specialty Insurers
EQH^A,Equitable Holdings Inc. Depositary Shares,,United States,,65833,,
EQH^C,Equitable Holdings Inc. Depositary Shares each representing a 1/1000th interest in a share of Fixed Rate Noncumulative Perpetual Preferred Stock Series C,,United States,,21801,,
EQIX,Equinix Inc. Common Stock REIT,60255021467,United States,2000,300767,Consumer Services,Real Estate Investment Trusts
EQR,Equity Residential Common Shares of Beneficial Interest,27141061948,United States,,1344669,Consumer Services,Real Estate Investment Trusts
EQS,Equus Total Return Inc. Common Stock,25549296,United States,,11574,,
EQT,EQT Corporation Common Stock,5083516897,United States,,5324959,Energy,Oil & Gas Production
EQX,Equinox Gold Corp. Common Shares,1898849991,Canada,,1625247,Basic Industries,Precious Metals
ERC,Wells Fargo Multi-Sector Income Fund Common Stock no par value,350244496,United States,2003,64059,,
ERES,East Resources Acquisition Company Class A Common Stock,421331250,United States,2020,45872,Finance,Business Services
ERESU,East Resources Acquisition Company Unit,0,United States,2020,5391,Finance,Business Services
ERESW,East Resources Acquisition Company Warrant,0,United States,2020,79660,Finance,Business Services
ERF,Enerplus Corporation Common Stock,1117188952,Canada,,1366964,Energy,Oil & Gas Production
ERIE,Erie Indemnity Company Class A Common Stock,11640770414,United States,,48884,Finance,Specialty Insurers
ERII,Energy Recovery Inc. Common Stock,1038358317,United States,2008,179638,Technology,Industrial Machinery/Components
ES,Eversource Energy (D/B/A) Common Stock,29597760452,United States,,1226329,Public Utilities,Electric Utilities: Central
ESBK,Elmira Savings Bank Elmira NY Common Stock,47766002,United States,,7182,Finance,Major Banks
ESCA,Escalade Incorporated Common Stock,293335357,United States,,32480,Consumer Non-Durables,Recreational Products/Toys
ESE,ESCO Technologies Inc. Common Stock,2892269271,United States,,300777,Capital Goods,Telecommunications Equipment
ESI,Element Solutions Inc. Common Stock,4559010627,United States,2014,1105843,Basic Industries,Major Chemicals
ESP,Espey Mfg. & Electronics Corp. Common Stock,41512443,United States,,45610,Capital Goods,Industrial Machinery/Components
ESPR,Esperion Therapeutics Inc. Common Stock,766745273,United States,2013,364525,Health Care,Major Pharmaceuticals
ESQ,Esquire Financial Holdings Inc. Common Stock,178465629,United States,2017,5616,Finance,Commercial Banks
ESRT,Empire State Realty Trust Inc. Class A Common Stock,3215691031,United States,2013,1123995,Consumer Services,Real Estate Investment Trusts
ESS,Essex Property Trust Inc. Common Stock,18076271174,United States,1994,282651,Consumer Services,Real Estate Investment Trusts
ESSA,ESSA Bancorp Inc. Common Stock,186767284,United States,,31334,Finance,Banks
ESSC,East Stone Acquisition Corporation Ordinary Shares,176680930,United States,2020,24071,Technology,Computer Software: Programming Data Processing
ESSCR,East Stone Acquisition Corporation Right,0,United States,2020,10626,Technology,Computer Software: Programming Data Processing
ESSCU,East Stone Acquisition Corporation Unit,0,United States,2020,20,Technology,Computer Software: Programming Data Processing
ESSCW,East Stone Acquisition Corporation Warrant,0,United States,2020,92668,Technology,Computer Software: Programming Data Processing
ESTC,Elastic N.V. Ordinary Shares,9527635447,United States,2018,1932599,Technology,Computer Software: Prepackaged Software
ESTE,Earthstone Energy Inc. Class A Common Stock,565373692,United States,,185229,Energy,Oil & Gas Production
ESXB,Community Bankers Trust Corporation Common Stock (VA),195588175,United States,,44180,Finance,Major Banks
ET,Energy Transfer LP Common Units ,20979055108,United States,,9695347,Public Utilities,Natural Gas Distribution
ETAC,E.Merge Technology Acquisition Corp. Class A Common Stock,746760000,United States,2020,210747,Finance,Business Services
ETACU,E.Merge Technology Acquisition Corp. Unit,0,United States,2020,53392,Finance,Business Services
ETACW,E.Merge Technology Acquisition Corp. Warrant,0,United States,2020,48020,Finance,Business Services
ETB,Eaton Vance Tax-Managed Buy-Write Income Fund Eaton Vance Tax-Managed Buy-Write Income Fund Common Shares of Beneficial Interest,417617498,United States,2005,41353,,
ETG,Eaton Vance Tax-Advantaged Global Dividend Income Fund Common Shares of Beneficial Interest,1448941064,United States,2004,110351,,
ETH,Ethan Allen Interiors Inc. Common Stock,693770140,United States,1993,242863,Consumer Durables,Home Furnishings
ETI^,Entergy Texas Inc 5.375% Series A Preferred Stock Cumulative No Par Value,,United States,,350,,
ETJ,Eaton Vance Risk-Managed Diversified Equity Income Fund Common Shares of Beneficial Interest,685073724,United States,2007,100675,,
ETM,Entercom Communications Corp. Common Stock,721266970,United States,1999,2660673,Consumer Services,Broadcasting
ETNB,89bio Inc. Common Stock,473129225,United States,2019,71112,Health Care,Major Pharmaceuticals
ETO,Eaton Vance Tax-Advantage Global Dividend Opp Common Stock,410848121,United States,2004,47830,,
ETON,Eton Pharmaceuticals Inc. Common Stock,170365160,United States,2018,161165,Health Care,Major Pharmaceuticals
ETP^C,Energy Transfer Operating L.P. Series C Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units,,United States,,39802,,
ETP^D,Energy Transfer Operating L.P. 7.625% Series D Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units,,United States,,19768,,
ETP^E,Energy Transfer Operating L.P. Series E Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units,,United States,,33753,,
ETR,Entergy Corporation Common Stock,19779356307,United States,,837288,Public Utilities,Electric Utilities: Central
ETSY,Etsy Inc. Common Stock,25067419518,United States,2015,2645777,Miscellaneous,Business Services
ETTX,Entasis Therapeutics Holdings Inc. Common Stock,78351533,United States,2018,147870,Health Care,Major Pharmaceuticals
ETV,Eaton Vance Corporation Eaton Vance Tax-Managed Buy-Write Opportunities Fund Common Shares of Beneficial Interest,1424328742,United States,2005,124074,,
ETW,Eaton Vance Corporation Eaton Vance Tax-Managed Global Buy-Write Opportunites Fund Common Shares of Beneficial Interest,1106037361,United States,2005,216027,,
ETY,Eaton Vance Tax-Managed Diversified Equity Income Fund Common Shares of Beneficial Interest,1922254593,United States,2006,237771,,
EUCG,Euclid Capital Growth ETF,,United States,2021,10552,,
EUCR,Eucrates Biomedical Acquisition Corp. Ordinary Shares,0,United States,2020,33695,Finance,Business Services
EUCRU,Eucrates Biomedical Acquisition Corp. Unit,0,United States,2020,2515,Finance,Business Services
EUCRW,Eucrates Biomedical Acquisition Corp. Warrant,0,United States,2020,23843,Finance,Business Services
EUSG,European Sustainable Growth Acquisition Corp. Class A Ordinary Shares,175780313,United States,2021,23828,Finance,Business Services
EUSGU,European Sustainable Growth Acquisition Corp. Unit,0,United States,2021,13752,Finance,Business Services
EUSGW,European Sustainable Growth Acquisition Corp. Warrant,0,United States,2021,1850,Finance,Business Services
EVA,Enviva Partners LP Common units representing limited partner interests,1904299336,United States,2015,77391,Basic Industries,Forest Products
EVBG,Everbridge Inc. Common Stock,4412552176,United States,2016,498360,Technology,Computer Software: Prepackaged Software
EVBN,Evans Bancorp Inc. Common Stock,189960465,United States,,32179,Finance,Major Banks
EVC,Entravision Communications Corporation Common Stock,330849911,United States,2000,327381,Consumer Services,Broadcasting
EVER,EverQuote Inc. Class A Common Stock,988093431,United States,2018,181250,Technology,Computer Software: Programming Data Processing
EVF,Eaton Vance Senior Income Trust Common Stock,250676938,United States,1998,88590,,
EVFM,Evofem Biosciences Inc. Common Stock,140614895,United States,2014,5343503,Health Care,Major Pharmaceuticals
EVG,Eaton Vance Short Diversified Income Fund Eaton Vance Short Duration Diversified Income Fund Common Shares of Beneficial Interest,235845061,United States,2005,37197,,
EVGBC,Eaton Vance NextShares Trust Eaton Vance Global Income Builder NextShares,0,United States,,30,,
EVH,Evolent Health Inc Class A Common Stock,1721836440,United States,2015,429685,Consumer Services,Other Consumer Services
